date_month,province,total_posts,joy_mean,sadness_mean,anger_mean,fear_mean,surprise_mean,neutral_mean,joy_std,fear_std,emotional_intensity,dominant_emotion_key,dominant_emotion,dominant_score,reliable
2019-12,上海,95,0.17210526315789476,0.07473684210526316,0.12526315789473685,0.037894736842105266,0.05526315789473684,0.5347368421052632,0.2530364313894391,0.10045529054030153,0.46526315789473693,neutral,中性,0.5347368421052632,True
2019-12,云南,33,0.17121212121212123,0.08787878787878788,0.1803030303030303,0.05909090909090909,0.05454545454545455,0.44696969696969696,0.206545357847822,0.11487394276890094,0.553030303030303,neutral,中性,0.44696969696969696,True
2019-12,内蒙古,17,0.15294117647058825,0.03823529411764706,0.20882352941176469,0.047058823529411764,0.11176470588235295,0.4411764705882353,0.20346267181851665,0.07174300539794393,0.5588235294117647,neutral,中性,0.4411764705882353,False
2019-12,北京,152,0.1638157894736842,0.07552631578947369,0.12664473684210525,0.031710526315789474,0.05230263157894737,0.5499999999999999,0.26188297829102575,0.08427938649397387,0.45000000000000007,neutral,中性,0.5499999999999999,True
2019-12,台湾,8,0.25,0.075,0.16875,0.018750000000000003,0.11875000000000001,0.36875,0.20701966780270625,0.03720119045714225,0.63125,neutral,中性,0.36875,False
2019-12,吉林,21,0.1619047619047619,0.10238095238095238,0.18095238095238095,0.05714285714285714,0.047619047619047616,0.44999999999999996,0.2553941864573085,0.11212238211627763,0.5499999999999999,neutral,中性,0.44999999999999996,False
2019-12,四川,85,0.16941176470588235,0.05411764705882353,0.13470588235294118,0.03882352941176471,0.06411764705882353,0.5388235294117647,0.24677613211928232,0.08741542531288773,0.4611764705882353,neutral,中性,0.5388235294117647,True
2019-12,天津,21,0.2,0.02619047619047619,0.2690476190476191,0.009523809523809525,0.06666666666666668,0.42857142857142855,0.282842712474619,0.030079260375911923,0.5714285714285714,neutral,中性,0.42857142857142855,False
2019-12,宁夏,5,0.13,0.0,0.32,0.0,0.06000000000000001,0.48999999999999994,0.26362852652928137,0.0,0.51,neutral,中性,0.48999999999999994,False
2019-12,安徽,43,0.1325581395348837,0.04186046511627907,0.18604651162790697,0.053488372093023255,0.08139534883720931,0.5046511627906977,0.2151643117785171,0.12928159963594849,0.49534883720930234,neutral,中性,0.5046511627906977,True
2019-12,山东,83,0.16927710843373495,0.053614457831325305,0.1469879518072289,0.033734939759036145,0.053614457831325305,0.5427710843373493,0.23977012941021353,0.10990806405725377,0.45722891566265056,neutral,中性,0.5427710843373493,True
2019-12,山西,22,0.17045454545454544,0.04772727272727273,0.06818181818181818,0.031818181818181815,0.04772727272727273,0.634090909090909,0.2617064380947854,0.1129111055163209,0.36590909090909096,neutral,中性,0.634090909090909,False
2019-12,广东,160,0.1928125,0.049375,0.108125,0.035625000000000004,0.0675,0.5465625000000001,0.2731626370092763,0.09221036586158327,0.45343749999999994,neutral,中性,0.5465625000000001,True
2019-12,广西,28,0.26142857142857145,0.047142857142857146,0.1392857142857143,0.021428571428571432,0.06642857142857142,0.4642857142857143,0.33839177695238803,0.03950755068144014,0.5357142857142858,neutral,中性,0.4642857142857143,False
2019-12,新疆,11,0.2,0.045454545454545456,0.07727272727272728,0.004545454545454546,0.08181818181818182,0.5909090909090909,0.24186773244895646,0.01507556722888818,0.40909090909090906,neutral,中性,0.5909090909090909,False
2019-12,江苏,110,0.20636363636363636,0.057272727272727274,0.11818181818181818,0.038636363636363635,0.09772727272727273,0.4818181818181818,0.2631067989550637,0.09830188732102618,0.5181818181818181,neutral,中性,0.4818181818181818,True
2019-12,江西,17,0.23235294117647057,0.06176470588235293,0.011764705882352941,0.01764705882352941,0.07941176470588236,0.5970588235294118,0.2973535230110093,0.04308848624701062,0.40294117647058836,neutral,中性,0.5970588235294118,False
2019-12,河北,31,0.18064516129032257,0.08387096774193549,0.18225806451612905,0.020967741935483872,0.02903225806451613,0.5032258064516129,0.2833364958710281,0.03824088899852944,0.49677419354838703,neutral,中性,0.5032258064516129,True
2019-12,河南,62,0.175,0.08225806451612902,0.05806451612903226,0.08629032258064517,0.061290322580645165,0.5370967741935483,0.2896790196514576,0.17348155163380136,0.4629032258064515,neutral,中性,0.5370967741935483,True
2019-12,浙江,92,0.19293478260869565,0.08478260869565217,0.125,0.04891304347826087,0.06576086956521739,0.4826086956521739,0.2846418148004949,0.12752467136213316,0.517391304347826,neutral,中性,0.4826086956521739,True
2019-12,海南,8,0.075,0.0375,0.25,0.0,0.125,0.5125,0.1752549163769328,0.0,0.48750000000000004,neutral,中性,0.5125,False
2019-12,湖北,99,0.17020202020202022,0.08585858585858586,0.08131313131313132,0.08080808080808081,0.050505050505050504,0.5313131313131313,0.25474268649444637,0.1642402220720586,0.4686868686868687,neutral,中性,0.5313131313131313,True
2019-12,湖南,46,0.18695652173913044,0.05434782608695652,0.0891304347826087,0.04565217391304348,0.059782608695652176,0.5641304347826087,0.2767740319002119,0.11682184297112026,0.4358695652173913,neutral,中性,0.5641304347826087,True
2019-12,澳门,4,0.0,0.16249999999999998,0.6125,0.025,0.07500000000000001,0.125,0.0,0.05,0.875,anger,愤怒,0.6125,False
2019-12,甘肃,21,0.051428571428571435,0.08571428571428572,0.12666666666666668,0.05714285714285714,0.07571428571428572,0.6033333333333333,0.17424941073890937,0.12243948942816028,0.3966666666666667,neutral,中性,0.6033333333333333,False
2019-12,福建,53,0.13679245283018868,0.043396226415094344,0.12735849056603774,0.026415094339622643,0.07358490566037736,0.5924528301886792,0.24576234286951706,0.062483669854999875,0.4075471698113208,neutral,中性,0.5924528301886792,True
2019-12,西藏,3,0.03333333333333333,0.0,0.25,0.0,0.05000000000000001,0.6666666666666666,0.05773502691896258,0.0,0.33333333333333337,neutral,中性,0.6666666666666666,False
2019-12,贵州,13,0.2692307692307692,0.05384615384615384,0.015384615384615385,0.04615384615384615,0.11923076923076924,0.49615384615384617,0.34972516682059407,0.13913653136029502,0.5038461538461538,neutral,中性,0.49615384615384617,False
2019-12,辽宁,44,0.11522727272727273,0.06363636363636363,0.2227272727272727,0.015227272727272728,0.03318181818181818,0.5499999999999999,0.253977554734012,0.046430174449012686,0.45000000000000007,neutral,中性,0.5499999999999999,True
2019-12,重庆,24,0.1729166666666667,0.07083333333333333,0.1875,0.008333333333333333,0.07,0.49041666666666667,0.20375772413562027,0.02407717061715384,0.5095833333333333,neutral,中性,0.49041666666666667,False
2019-12,陕西,41,0.17439024390243904,0.0524390243902439,0.17317073170731706,0.024390243902439025,0.042682926829268296,0.5329268292682927,0.3060069344025377,0.07341828043776988,0.4670731707317073,neutral,中性,0.5329268292682927,True
2019-12,青海,5,0.18,0.06,0.04,0.04,0.02,0.6599999999999999,0.24899799195977468,0.05477225575051661,0.3400000000000001,neutral,中性,0.6599999999999999,False
2019-12,香港,11,0.21818181818181817,0.02727272727272728,0.06363636363636363,0.009090909090909092,0.07727272727272728,0.6045454545454546,0.2900626891490245,0.03015113445777636,0.3954545454545455,neutral,中性,0.6045454545454546,False
2019-12,黑龙江,17,0.33529411764705885,0.06470588235294118,0.15588235294117647,0.03235294117647059,0.04411764705882353,0.36764705882352944,0.34765495910203165,0.058473221623738365,0.6323529411764706,neutral,中性,0.36764705882352944,False
2020-01,上海,71,0.223943661971831,0.10943661971830985,0.06830985915492957,0.09450704225352112,0.03690140845070423,0.4669014084507042,0.2944558122233498,0.15812100910735027,0.5330985915492956,neutral,中性,0.4669014084507042,True
2020-01,云南,61,0.21065573770491802,0.11639344262295082,0.0860655737704918,0.0881967213114754,0.06180327868852459,0.4368852459016393,0.27479003410154823,0.13987504181377164,0.5631147540983606,neutral,中性,0.4368852459016393,True
2020-01,内蒙古,64,0.27578125,0.0578125,0.0921875,0.0265625,0.03828125,0.509375,0.3068002022282606,0.07557648811340441,0.490625,neutral,中性,0.509375,True
2020-01,北京,74,0.19256756756756757,0.11554054054054055,0.07702702702702703,0.06013513513513514,0.02972972972972973,0.525,0.2615394928705577,0.12441086640691189,0.475,neutral,中性,0.525,True
2020-01,台湾,28,0.24107142857142858,0.10357142857142858,0.06428571428571428,0.060714285714285714,0.05178571428571429,0.4785714285714286,0.24909226738692167,0.152362350055011,0.5214285714285715,neutral,中性,0.4785714285714286,False
2020-01,吉林,59,0.19745762711864406,0.10542372881355931,0.07627118644067797,0.05135593220338983,0.048305084745762714,0.5211864406779662,0.24272585089113208,0.08203148317227722,0.47881355932203395,neutral,中性,0.5211864406779662,True
2020-01,四川,69,0.23695652173913045,0.08623188405797101,0.05942028985507246,0.05507246376811595,0.06594202898550725,0.4963768115942029,0.2797914367557403,0.10817501054807378,0.5036231884057972,neutral,中性,0.4963768115942029,True
2020-01,天津,63,0.24920634920634918,0.11428571428571428,0.11349206349206349,0.062063492063492064,0.0434920634920635,0.4174603174603175,0.2984492261745684,0.1317764324976297,0.5825396825396825,neutral,中性,0.4174603174603175,True
2020-01,宁夏,23,0.2326086956521739,0.10217391304347827,0.07608695652173914,0.058695652173913045,0.041304347826086954,0.4891304347826087,0.2921739424524736,0.10296973729411459,0.5108695652173914,neutral,中性,0.4891304347826087,False
2020-01,安徽,62,0.24354838709677418,0.12580645161290321,0.09516129032258065,0.05887096774193548,0.042741935483870966,0.4338709677419355,0.27735339813381105,0.09211726024537258,0.5661290322580645,neutral,中性,0.4338709677419355,True
2020-01,山东,66,0.23712121212121212,0.06439393939393939,0.07575757575757576,0.04318181818181818,0.0393939393939394,0.5401515151515152,0.27179044615299963,0.0826886484797798,0.45984848484848484,neutral,中性,0.5401515151515152,True
2020-01,山西,64,0.25703125,0.07187500000000001,0.038281249999999996,0.04765625,0.035937500000000004,0.54921875,0.2858941955889076,0.1009595579490612,0.45078125,neutral,中性,0.54921875,True
2020-01,广东,64,0.28515625,0.06171875,0.05625,0.078125,0.04453125,0.47421875,0.29299760109262285,0.14716231185920542,0.52578125,neutral,中性,0.47421875,True
2020-01,广西,64,0.23515625,0.090625,0.06796875,0.10703125,0.0453125,0.45390625,0.25318286375661364,0.17881159444936398,0.54609375,neutral,中性,0.45390625,True
2020-01,新疆,50,0.252,0.08800000000000001,0.09300000000000001,0.09,0.047,0.43,0.2764497961582145,0.1442786419766011,0.5700000000000001,neutral,中性,0.43,True
2020-01,江苏,68,0.26691176470588235,0.07058823529411765,0.04264705882352941,0.058823529411764705,0.038970588235294125,0.5220588235294118,0.28905537016928956,0.12123160776664514,0.4779411764705882,neutral,中性,0.5220588235294118,True
2020-01,江西,62,0.24919354838709676,0.07419354838709677,0.031451612903225803,0.05241935483870968,0.03387096774193549,0.5588709677419355,0.27153056397173614,0.10418592277508021,0.44112903225806455,neutral,中性,0.5588709677419355,True
2020-01,河北,65,0.31384615384615383,0.055384615384615386,0.06923076923076923,0.050769230769230775,0.03384615384615385,0.47692307692307695,0.2909450780844014,0.11336208157255026,0.523076923076923,neutral,中性,0.47692307692307695,True
2020-01,河南,63,0.20873015873015874,0.07698412698412697,0.07777777777777777,0.06666666666666667,0.031746031746031744,0.5380952380952381,0.2378566392808374,0.13970013970020956,0.46190476190476204,neutral,中性,0.5380952380952381,True
2020-01,浙江,67,0.23656716417910448,0.06447761194029851,0.0680597014925373,0.055373134328358206,0.05164179104477612,0.5238805970149254,0.2663703973838728,0.13869880555087438,0.4761194029850746,neutral,中性,0.5238805970149254,True
2020-01,海南,48,0.22187500000000002,0.12187500000000001,0.09479166666666666,0.07187500000000001,0.04270833333333334,0.44687499999999997,0.2944353142123396,0.10813026521431987,0.5531250000000001,neutral,中性,0.44687499999999997,True
2020-01,湖北,70,0.2292857142857143,0.14214285714285713,0.07428571428571429,0.0907142857142857,0.04142857142857143,0.42214285714285715,0.27471894163746696,0.1437824587532658,0.5778571428571428,neutral,中性,0.42214285714285715,True
2020-01,湖南,61,0.24672131147540985,0.04836065573770492,0.08114754098360656,0.018852459016393444,0.05081967213114754,0.5540983606557377,0.26138554736554326,0.04487383649952155,0.4459016393442622,neutral,中性,0.5540983606557377,True
2020-01,澳门,11,0.17272727272727273,0.045454545454545456,0.09090909090909091,0.05454545454545454,0.004545454545454546,0.6318181818181818,0.26111648393354675,0.15075567228888181,0.36818181818181817,neutral,中性,0.6318181818181818,False
2020-01,甘肃,47,0.2074468085106383,0.09893617021276596,0.09574468085106383,0.024468085106382976,0.045744680851063826,0.5276595744680851,0.2252965976036187,0.0674636298356477,0.4723404255319149,neutral,中性,0.5276595744680851,True
2020-01,福建,64,0.2703125,0.1,0.07109375,0.040625,0.046875,0.47109375,0.2651323044988839,0.07760042137015363,0.52890625,neutral,中性,0.47109375,True
2020-01,西藏,16,0.289375,0.055,0.05,0.075,0.061875,0.46875,0.25769410160110373,0.11832159566199232,0.53125,neutral,中性,0.46875,False
2020-01,贵州,58,0.30603448275862066,0.07672413793103448,0.04913793103448276,0.05258620689655172,0.04224137931034483,0.4732758620689655,0.30234138747375017,0.12649887794839154,0.5267241379310345,neutral,中性,0.4732758620689655,True
2020-01,辽宁,61,0.2204918032786885,0.11065573770491803,0.0959016393442623,0.0778688524590164,0.039344262295081964,0.4557377049180328,0.2940205561379918,0.12400423049367254,0.5442622950819673,neutral,中性,0.4557377049180328,True
2020-01,重庆,66,0.3143939393939394,0.08560606060606062,0.06893939393939394,0.02575757575757576,0.04015151515151515,0.46515151515151515,0.2945355080481223,0.058993105361444406,0.5348484848484849,neutral,中性,0.46515151515151515,True
2020-01,陕西,65,0.23538461538461536,0.12307692307692308,0.11153846153846154,0.07153846153846155,0.02923076923076923,0.4292307692307692,0.2991815759444678,0.13663627319949176,0.5707692307692308,neutral,中性,0.4292307692307692,True
2020-01,青海,12,0.2916666666666667,0.09999999999999999,0.12916666666666665,0.025000000000000005,0.0375,0.4166666666666667,0.3423404295390331,0.02611164839335468,0.5833333333333333,neutral,中性,0.4166666666666667,False
2020-01,香港,27,0.23703703703703705,0.1388888888888889,0.1037037037037037,0.03518518518518519,0.044444444444444446,0.44074074074074077,0.2733666854782139,0.10267088458424102,0.5592592592592591,neutral,中性,0.44074074074074077,False
2020-01,黑龙江,64,0.23515625,0.0984375,0.0609375,0.06015625,0.05078125,0.49453125,0.28153204552720124,0.10472173539948315,0.5054687499999999,neutral,中性,0.49453125,True
2020-02,上海,135,0.22703703703703704,0.13666666666666666,0.09814814814814815,0.03851851851851852,0.053703703703703705,0.44592592592592595,0.2679220037819931,0.08171225924683315,0.554074074074074,neutral,中性,0.44592592592592595,True
2020-02,云南,106,0.2504716981132076,0.10424528301886793,0.08254716981132075,0.03490566037735849,0.062264150943396226,0.4655660377358491,0.2654282508216331,0.07405590273273124,0.534433962264151,neutral,中性,0.4655660377358491,True
2020-02,内蒙古,104,0.3168269230769231,0.09615384615384616,0.07692307692307693,0.037980769230769235,0.04519230769230769,0.4269230769230769,0.2709754562850429,0.10623640799588698,0.573076923076923,neutral,中性,0.4269230769230769,True
2020-02,北京,141,0.28829787234042553,0.07340425531914893,0.07730496453900709,0.02304964539007092,0.03546099290780142,0.502482269503546,0.28869399876688134,0.06254076684635786,0.49751773049645387,neutral,中性,0.502482269503546,True
2020-02,台湾,22,0.40454545454545454,0.08863636363636364,0.04318181818181818,0.020454545454545454,0.03863636363636364,0.40454545454545454,0.33306266066723234,0.03981831030440438,0.5954545454545455,joy,喜悦,0.40454545454545454,False
2020-02,吉林,94,0.31861702127659575,0.10851063829787233,0.057446808510638304,0.027659574468085108,0.018617021276595744,0.4691489361702128,0.2996399310994971,0.08443901574782917,0.5308510638297872,neutral,中性,0.4691489361702128,True
2020-02,四川,138,0.28188405797101446,0.09782608695652174,0.09818840579710146,0.035869565217391305,0.025724637681159422,0.46050724637681156,0.31535763668265526,0.0937828541818584,0.5394927536231884,neutral,中性,0.46050724637681156,True
2020-02,天津,140,0.3475,0.08178571428571428,0.07642857142857143,0.016785714285714286,0.03535714285714286,0.4421428571428571,0.30707045801745625,0.06279196962292562,0.5578571428571428,neutral,中性,0.4421428571428571,True
2020-02,宁夏,22,0.3022727272727273,0.056818181818181816,0.045454545454545456,0.018181818181818184,0.03181818181818182,0.5454545454545454,0.26747375159482056,0.05884898863364997,0.4545454545454545,neutral,中性,0.5454545454545454,False
2020-02,安徽,142,0.3436619718309859,0.10809859154929577,0.09014084507042254,0.029577464788732397,0.04225352112676056,0.3862676056338028,0.322768342092401,0.09053719301121403,0.6137323943661972,neutral,中性,0.3862676056338028,True
2020-02,山东,142,0.38169014084507047,0.1017605633802817,0.0573943661971831,0.034154929577464785,0.03274647887323944,0.3922535211267606,0.3055328372759313,0.09645667794511573,0.6077464788732394,neutral,中性,0.3922535211267606,True
2020-02,山西,138,0.3264492753623188,0.08659420289855072,0.05521739130434783,0.02673913043478261,0.03688405797101449,0.4681159420289855,0.2802626524218608,0.05760630342990928,0.5318840579710145,neutral,中性,0.4681159420289855,True
2020-02,广东,146,0.301027397260274,0.0786986301369863,0.07438356164383561,0.03506849315068493,0.04643835616438356,0.4643835616438356,0.2970236945199532,0.0922309438337935,0.5356164383561643,neutral,中性,0.4643835616438356,True
2020-02,广西,123,0.3361788617886179,0.11926829268292682,0.08008130081300813,0.03284552845528455,0.03991869918699187,0.39170731707317075,0.3129251739115061,0.0855696468822112,0.6082926829268293,neutral,中性,0.39170731707317075,True
2020-02,新疆,56,0.3705357142857143,0.08482142857142858,0.10089285714285715,0.01625,0.045892857142857145,0.38160714285714287,0.300420430505209,0.0539886351677159,0.6183928571428572,neutral,中性,0.38160714285714287,True
2020-02,江苏,143,0.2909090909090909,0.09559440559440559,0.08776223776223777,0.03741258741258742,0.056993006993006995,0.4313286713286713,0.29602033878284684,0.09937631768433354,0.5686713286713287,neutral,中性,0.4313286713286713,True
2020-02,江西,116,0.35258620689655173,0.09612068965517241,0.07887931034482759,0.03793103448275863,0.05129310344827586,0.3831896551724138,0.31545996973268753,0.09569441618691929,0.6168103448275862,neutral,中性,0.3831896551724138,True
2020-02,河北,140,0.3389285714285714,0.08,0.055357142857142855,0.03214285714285714,0.04,0.45357142857142857,0.30191641234141275,0.09195546086636135,0.5464285714285715,neutral,中性,0.45357142857142857,True
2020-02,河南,143,0.34545454545454546,0.07832167832167831,0.055944055944055944,0.019230769230769232,0.025524475524475527,0.4755244755244755,0.29799264399827163,0.07689463179377279,0.5244755244755245,neutral,中性,0.4755244755244755,True
2020-02,浙江,144,0.31562500000000004,0.11423611111111111,0.08506944444444445,0.037500000000000006,0.05555555555555555,0.3920138888888889,0.2933093518354399,0.1091127600493838,0.6079861111111111,neutral,中性,0.3920138888888889,True
2020-02,海南,60,0.335,0.08,0.06166666666666667,0.025,0.03666666666666667,0.46166666666666667,0.2689118058435403,0.0627748195226533,0.5383333333333333,neutral,中性,0.46166666666666667,True
2020-02,湖北,140,0.29250000000000004,0.1325,0.060000000000000005,0.045,0.04678571428571429,0.4232142857142857,0.25747284553336947,0.10041281697547204,0.5767857142857142,neutral,中性,0.4232142857142857,True
2020-02,湖南,142,0.31309859154929576,0.12084507042253521,0.05007042253521127,0.021760563380281688,0.04915492957746479,0.4450704225352113,0.27838486319255895,0.05719568619073721,0.5549295774647887,neutral,中性,0.4450704225352113,True
2020-02,澳门,12,0.3416666666666666,0.13583333333333333,0.020833333333333332,0.02666666666666667,0.06666666666666667,0.4083333333333334,0.3088345639315455,0.04458563432181702,0.5916666666666668,neutral,中性,0.4083333333333334,False
2020-02,甘肃,53,0.3433962264150943,0.119811320754717,0.08490566037735849,0.022641509433962263,0.031132075471698117,0.39811320754716983,0.30916104464170086,0.06089558981745933,0.6018867924528302,neutral,中性,0.39811320754716983,True
2020-02,福建,141,0.3375886524822695,0.06950354609929078,0.05638297872340425,0.038652482269503546,0.05035460992907802,0.44751773049645394,0.2878588461362365,0.10612808876983125,0.5524822695035461,neutral,中性,0.44751773049645394,True
2020-02,西藏,11,0.3181818181818182,0.07272727272727274,0.1,0.009090909090909092,0.02727272727272727,0.4727272727272727,0.3341202831861059,0.03015113445777637,0.5272727272727273,neutral,中性,0.4727272727272727,False
2020-02,贵州,80,0.33875,0.078125,0.05125,0.026250000000000002,0.051250000000000004,0.45437500000000003,0.25937790718212145,0.05680022731279172,0.545625,neutral,中性,0.45437500000000003,True
2020-02,辽宁,143,0.308041958041958,0.11223776223776225,0.10734265734265734,0.05384615384615385,0.05,0.36853146853146856,0.2932125574748255,0.1236300881658331,0.6314685314685314,neutral,中性,0.36853146853146856,True
2020-02,重庆,137,0.3324817518248175,0.08883211678832116,0.07846715328467153,0.025036496350364965,0.04489051094890511,0.43029197080291975,0.31857860102681507,0.06806273152708682,0.5697080291970802,neutral,中性,0.43029197080291975,True
2020-02,陕西,144,0.27465277777777775,0.12083333333333332,0.09513888888888888,0.025694444444444447,0.03958333333333333,0.44409722222222225,0.27500772575147625,0.06504063041886668,0.5559027777777777,neutral,中性,0.44409722222222225,True
2020-02,青海,12,0.45416666666666666,0.049999999999999996,0.016666666666666666,0.012500000000000002,0.008333333333333333,0.4583333333333333,0.3394235309069384,0.031079078025403054,0.5416666666666667,neutral,中性,0.4583333333333333,False
2020-02,香港,36,0.28055555555555556,0.06944444444444445,0.08888888888888888,0.025,0.022222222222222223,0.5138888888888888,0.30455536155840085,0.06813851438692468,0.48611111111111116,neutral,中性,0.5138888888888888,True
2020-02,黑龙江,135,0.31777777777777777,0.07296296296296297,0.08407407407407406,0.02,0.05296296296296297,0.4522222222222222,0.27955632937483693,0.06556300376497837,0.5477777777777778,neutral,中性,0.4522222222222222,True
2020-03,上海,158,0.30443037974683546,0.09367088607594937,0.08481012658227849,0.042405063291139244,0.06202531645569621,0.4126582278481013,0.3049161807575206,0.10082102689739703,0.5873417721518988,neutral,中性,0.4126582278481013,True
2020-03,云南,102,0.3323529411764706,0.07549019607843137,0.08333333333333333,0.02843137254901961,0.0661764705882353,0.41421568627450983,0.3112293620199468,0.0715838509643728,0.5857843137254901,neutral,中性,0.41421568627450983,True
2020-03,内蒙古,69,0.25579710144927537,0.08405797101449275,0.09057971014492754,0.02826086956521739,0.049275362318840575,0.49202898550724644,0.31125176964817713,0.08378818746133768,0.5079710144927536,neutral,中性,0.49202898550724644,True
2020-03,北京,149,0.29496644295302016,0.07852348993288591,0.11644295302013424,0.04060402684563758,0.06006711409395974,0.40939597315436244,0.3361519608126776,0.11003210948995788,0.5906040268456376,neutral,中性,0.40939597315436244,True
2020-03,台湾,25,0.314,0.064,0.064,0.092,0.096,0.37,0.3289883483245772,0.21393145319626722,0.63,neutral,中性,0.37,False
2020-03,吉林,87,0.29770114942528736,0.07126436781609195,0.0735632183908046,0.02471264367816092,0.08103448275862069,0.45172413793103444,0.31686216337716755,0.07658160384570735,0.5482758620689656,neutral,中性,0.45172413793103444,True
2020-03,四川,151,0.28841059602649005,0.10066225165562913,0.09735099337748344,0.01456953642384106,0.06986754966887418,0.4291390728476821,0.2874858668183691,0.04781541033791998,0.5708609271523177,neutral,中性,0.4291390728476821,True
2020-03,天津,132,0.29939393939393943,0.08409090909090909,0.13174242424242424,0.03833333333333333,0.06462121212121213,0.38181818181818183,0.3284052550828657,0.10051900938041192,0.6181818181818182,neutral,中性,0.38181818181818183,True
2020-03,宁夏,39,0.31666666666666665,0.057179487179487176,0.05435897435897436,0.05384615384615385,0.04743589743589744,0.47051282051282056,0.3478001039112866,0.13972935088225277,0.5294871794871794,neutral,中性,0.47051282051282056,True
